n03724870_ILSVRC2012_val_00031381, 224
n07745940_ILSVRC2012_val_00004428, 30
n03961711_ILSVRC2012_val_00019084, 224
n01641577_ILSVRC2012_val_00003748, 19
n04532670_ILSVRC2012_val_00022338, 24
n03372029_ILSVRC2012_val_00046205, 224
n12768682_ILSVRC2012_val_00031830, 24
n01795545_ILSVRC2012_val_00028545, 46
n04579432_ILSVRC2012_val_00001734, 30
n02834397_ILSVRC2012_val_00035630, 37
n03388043_ILSVRC2012_val_00024660, 24
n04033901_ILSVRC2012_val_00002345, 58
n04542943_ILSVRC2012_val_00028926, 224
n03873416_ILSVRC2012_val_00016980, 224
n07742313_ILSVRC2012_val_00046718, 37
n11879895_ILSVRC2012_val_00003137, 12
n01944390_ILSVRC2012_val_00022381, 24
n02264363_ILSVRC2012_val_00001466, 24
n02011460_ILSVRC2012_val_00042193, 24
n02123159_ILSVRC2012_val_00039553, 224
n03146219_ILSVRC2012_val_00034509, 224
n02492035_ILSVRC2012_val_00041232, 30
n04515003_ILSVRC2012_val_00002400, 30
n03459775_ILSVRC2012_val_00025067, 224
n04589890_ILSVRC2012_val_00010471, 224
n03290653_ILSVRC2012_val_00010346, 37
n02058221_ILSVRC2012_val_00040987, 30
n02497673_ILSVRC2012_val_00030131, 224
